,stop_id,alightings,boardings,location
6820,9490,113.9,140.7,"{'type': 'Point', 'coordinates': [-87.62582752, 41.73638206]}"
6821,9491,187.9,169.1,"{'type': 'Point', 'coordinates': [-87.6275429, 41.73634659]}"
6822,9492,79.2,129.3,"{'type': 'Point', 'coordinates': [-87.62880408, 41.73630036]}"
6823,9493,94.9,35.3,"{'type': 'Point', 'coordinates': [-87.63282486, 41.73603953]}"
6824,9494,127.0,25.9,"{'type': 'Point', 'coordinates': [-87.6361142, 41.73622405]}"
6825,9495,161.3,51.9,"{'type': 'Point', 'coordinates': [-87.63864016, 41.73619802]}"
6826,9496,115.8,28.3,"{'type': 'Point', 'coordinates': [-87.64109786, 41.73618584]}"
6827,9498,150.4,47.2,"{'type': 'Point', 'coordinates': [-87.64554586, 41.7361448]}"
6828,9500,228.3,48.3,"{'type': 'Point', 'coordinates': [-87.65077833, 41.73606723]}"
6829,9502,84.7,13.8,"{'type': 'Point', 'coordinates': [-87.65568293, 41.73599692]}"
6830,9503,191.1,37.7,"{'type': 'Point', 'coordinates': [-87.65802158, 41.73596055]}"
6831,9504,57.8,12.5,"{'type': 'Point', 'coordinates': [-87.66048353, 41.73592938]}"
6832,9505,623.0,130.7,"{'type': 'Point', 'coordinates': [-87.66288556, 41.73590429]}"
6833,9506,84.9,18.7,"{'type': 'Point', 'coordinates': [-87.6653654, 41.73586042]}"
6834,9507,81.7,15.9,"{'type': 'Point', 'coordinates': [-87.6677669, 41.73582413]}"
6835,9508,56.3,7.3,"{'type': 'Point', 'coordinates': [-87.67025325, 41.73579114]}"
6836,9509,120.8,40.5,"{'type': 'Point', 'coordinates': [-87.672662, 41.73577063]}"
6837,9510,4.7,1.8,"{'type': 'Point', 'coordinates': [-87.67587426, 41.73572283]}"
6838,9511,56.6,77.2,"{'type': 'Point', 'coordinates': [-87.68221507, 41.73564834]}"
6839,9512,7.8,0.6,"{'type': 'Point', 'coordinates': [-87.6875404, 41.73555109]}"
6840,9513,33.9,8.0,"{'type': 'Point', 'coordinates': [-87.68956277, 41.73551666]}"
6841,9515,26.3,5.0,"{'type': 'Point', 'coordinates': [-87.69455404, 41.73543041]}"
6842,9516,70.5,10.0,"{'type': 'Point', 'coordinates': [-87.69690304, 41.73538841]}"
6843,9517,3.5,1.0,"{'type': 'Point', 'coordinates': [-87.69960034, 41.7353777]}"
6844,9518,223.6,24.9,"{'type': 'Point', 'coordinates': [-87.70173234, 41.73536769]}"
6845,9519,60.2,13.8,"{'type': 'Point', 'coordinates': [-87.70451734, 41.73528969]}"
6846,9520,0.5,0.3,"{'type': 'Point', 'coordinates': [-87.70768603, 41.73524094]}"
6847,9521,9.9,0.4,"{'type': 'Point', 'coordinates': [-87.71142006, 41.73516757]}"
6848,9522,31.9,2.0,"{'type': 'Point', 'coordinates': [-87.71401847, 41.73507902]}"
6849,9523,12.2,0.7,"{'type': 'Point', 'coordinates': [-87.71645347, 41.73503601]}"
6850,9524,14.4,1.7,"{'type': 'Point', 'coordinates': [-87.71885216, 41.73501024]}"
6851,9525,136.3,16.6,"{'type': 'Point', 'coordinates': [-87.72087236, 41.7349808]}"
6852,9526,14.9,7.2,"{'type': 'Point', 'coordinates': [-87.72379168, 41.73493301]}"
6853,9527,7.3,1.3,"{'type': 'Point', 'coordinates': [-87.72610765, 41.73488758]}"
6854,9528,7.3,1.3,"{'type': 'Point', 'coordinates': [-87.72858461, 41.73480843]}"
6855,9529,7.9,1.5,"{'type': 'Point', 'coordinates': [-87.7309976, 41.73479831]}"
6856,9530,2.6,0.4,"{'type': 'Point', 'coordinates': [-87.7334066, 41.7347633]}"
6857,9531,4.3,0.1,"{'type': 'Point', 'coordinates': [-87.73589812, 41.73472499]}"
6858,9532,23.6,1.0,"{'type': 'Point', 'coordinates': [-87.73827623, 41.73468454]}"
6859,9534,0.3,28.3,"{'type': 'Point', 'coordinates': [-87.78814773, 41.99746079]}"
6860,9535,1.7,29.8,"{'type': 'Point', 'coordinates': [-87.787569, 41.995627]}"
6861,9536,2.4,12.0,"{'type': 'Point', 'coordinates': [-87.78760295, 41.9938051]}"
6862,9537,0.3,6.0,"{'type': 'Point', 'coordinates': [-87.78764556, 41.99174941]}"
6863,9538,0.8,6.7,"{'type': 'Point', 'coordinates': [-87.78767081, 41.99034842]}"
6864,9539,1.0,5.2,"{'type': 'Point', 'coordinates': [-87.78769866, 41.98894948]}"
6865,9541,18.6,61.7,"{'type': 'Point', 'coordinates': [-87.78777026, 41.98444085]}"
6866,9542,3.5,106.8,"{'type': 'Point', 'coordinates': [-87.787801, 41.983011]}"
6867,9543,1.4,7.7,"{'type': 'Point', 'coordinates': [-87.787835, 41.981153]}"
6868,9544,1.3,8.9,"{'type': 'Point', 'coordinates': [-87.787869, 41.979349]}"
6869,9545,1.0,1.1,"{'type': 'Point', 'coordinates': [-87.78792049, 41.97735638]}"
6870,9546,6.9,41.4,"{'type': 'Point', 'coordinates': [-87.78794592, 41.97645055]}"
6871,9547,0.9,12.6,"{'type': 'Point', 'coordinates': [-87.78795029, 41.97577132]}"
6872,9548,0.8,2.8,"{'type': 'Point', 'coordinates': [-87.787972, 41.973914]}"
6873,9549,1.5,3.6,"{'type': 'Point', 'coordinates': [-87.78802302, 41.97210114]}"
6874,9550,4.7,3.6,"{'type': 'Point', 'coordinates': [-87.788041, 41.970293]}"
6875,9551,31.1,27.9,"{'type': 'Point', 'coordinates': [-87.78771168, 41.96834965]}"
6876,9552,2.5,5.6,"{'type': 'Point', 'coordinates': [-87.78555756, 41.96838336]}"
6877,9553,3.9,8.8,"{'type': 'Point', 'coordinates': [-87.78304744, 41.96840534]}"
6878,9554,2.4,8.9,"{'type': 'Point', 'coordinates': [-87.78070268, 41.96840978]}"
6879,9555,9.9,5.3,"{'type': 'Point', 'coordinates': [-87.7784125, 41.96846487]}"
6880,9556,48.3,62.9,"{'type': 'Point', 'coordinates': [-87.77734769, 41.96743333]}"
6881,9557,9.4,3.2,"{'type': 'Point', 'coordinates': [-87.777274, 41.965802]}"
6882,9558,25.9,11.1,"{'type': 'Point', 'coordinates': [-87.777242, 41.964972]}"
6883,9559,10.0,3.3,"{'type': 'Point', 'coordinates': [-87.777212, 41.964045]}"
6884,9560,19.1,13.7,"{'type': 'Point', 'coordinates': [-87.777151, 41.962241]}"
6885,9561,66.2,119.7,"{'type': 'Point', 'coordinates': [-87.77709, 41.960426]}"
6886,9562,11.3,10.5,"{'type': 'Point', 'coordinates': [-87.777029, 41.958595]}"
6887,9563,32.6,23.6,"{'type': 'Point', 'coordinates': [-87.776967, 41.956769]}"
6888,9564,17.9,10.4,"{'type': 'Point', 'coordinates': [-87.776906, 41.954943]}"
6889,9565,77.5,148.8,"{'type': 'Point', 'coordinates': [-87.77687084, 41.95316302]}"
6890,9566,12.3,11.6,"{'type': 'Point', 'coordinates': [-87.776774, 41.951287]}"
6891,9567,22.8,18.7,"{'type': 'Point', 'coordinates': [-87.776705, 41.949489]}"
6892,9568,18.7,8.3,"{'type': 'Point', 'coordinates': [-87.776634, 41.947669]}"
6893,9569,89.9,104.5,"{'type': 'Point', 'coordinates': [-87.77659234, 41.9458654]}"
6894,9571,30.2,64.0,"{'type': 'Point', 'coordinates': [-87.776422, 41.942178]}"
6895,9572,42.5,10.5,"{'type': 'Point', 'coordinates': [-87.776352, 41.940342]}"
6896,9573,105.0,149.2,"{'type': 'Point', 'coordinates': [-87.77631142, 41.9385393]}"
6897,9574,18.0,39.8,"{'type': 'Point', 'coordinates': [-87.776219, 41.936684]}"
6898,9575,37.2,27.4,"{'type': 'Point', 'coordinates': [-87.77616664, 41.93486929]}"
6899,9576,23.8,25.7,"{'type': 'Point', 'coordinates': [-87.776094, 41.933037]}"
6900,9577,103.8,97.9,"{'type': 'Point', 'coordinates': [-87.776032, 41.931212]}"
6901,9578,24.8,20.4,"{'type': 'Point', 'coordinates': [-87.775971, 41.929374]}"
6902,9579,30.4,19.9,"{'type': 'Point', 'coordinates': [-87.77591, 41.927555]}"
6903,9580,21.5,9.3,"{'type': 'Point', 'coordinates': [-87.77585, 41.92573]}"
6904,9581,101.6,107.9,"{'type': 'Point', 'coordinates': [-87.77580841, 41.92396009]}"
6905,9582,31.7,19.9,"{'type': 'Point', 'coordinates': [-87.775726, 41.922081]}"
6906,9583,118.9,121.4,"{'type': 'Point', 'coordinates': [-87.77570294, 41.92069993]}"
6907,9584,0.8,0.3,"{'type': 'Point', 'coordinates': [-87.775586, 41.917718]}"
6908,9585,26.7,32.4,"{'type': 'Point', 'coordinates': [-87.77548314, 41.91433005]}"
6909,9586,36.6,70.2,"{'type': 'Point', 'coordinates': [-87.775418, 41.912973]}"
6910,9587,69.3,68.5,"{'type': 'Point', 'coordinates': [-87.775358, 41.911155]}"
6911,9589,97.5,408.4,"{'type': 'Point', 'coordinates': [-87.77567793, 41.90896297]}"
6912,9590,9.5,23.3,"{'type': 'Point', 'coordinates': [-87.77561302, 41.90735524]}"
6913,9591,19.3,53.3,"{'type': 'Point', 'coordinates': [-87.775552, 41.905617]}"
6914,9592,18.8,35.9,"{'type': 'Point', 'coordinates': [-87.77549268, 41.90369129]}"
6915,9593,94.1,171.9,"{'type': 'Point', 'coordinates': [-87.77544454, 41.90182165]}"
6916,9595,31.7,61.2,"{'type': 'Point', 'coordinates': [-87.77532377, 41.89823207]}"
6917,9596,16.2,24.0,"{'type': 'Point', 'coordinates': [-87.77526764, 41.89648134]}"
6918,9598,2.8,0.7,"{'type': 'Point', 'coordinates': [-87.77517517, 41.89371476]}"
6919,9599,33.9,21.0,"{'type': 'Point', 'coordinates': [-87.77507169, 41.89041023]}"
6920,9600,72.0,59.4,"{'type': 'Point', 'coordinates': [-87.7751342, 41.8917357]}"
6921,9602,169.8,106.4,"{'type': 'Point', 'coordinates': [-87.77501306, 41.88810481]}"
6922,9603,432.4,223.0,"{'type': 'Point', 'coordinates': [-87.77495401, 41.88691474]}"
6923,9604,23.3,17.3,"{'type': 'Point', 'coordinates': [-87.77490274, 41.88537]}"
6924,9605,42.8,16.0,"{'type': 'Point', 'coordinates': [-87.77483, 41.883842]}"
6925,9606,204.9,22.6,"{'type': 'Point', 'coordinates': [-87.774812, 41.881868]}"
6926,9607,250.3,137.9,"{'type': 'Point', 'coordinates': [-87.77474147, 41.87987203]}"
6927,9608,27.8,9.3,"{'type': 'Point', 'coordinates': [-87.774613, 41.877671]}"
6928,9609,80.7,23.1,"{'type': 'Point', 'coordinates': [-87.77453904, 41.87634274]}"
6929,9610,8.6,4.1,"{'type': 'Point', 'coordinates': [-87.77453036, 41.87458996]}"
6930,9611,37.8,7.0,"{'type': 'Point', 'coordinates': [-87.77444435, 41.87267096]}"
6931,9612,458.4,98.1,"{'type': 'Point', 'coordinates': [-87.77436591, 41.87110193]}"
6932,9613,28.8,4.3,"{'type': 'Point', 'coordinates': [-87.77433754, 41.86903499]}"
6933,9614,37.8,9.8,"{'type': 'Point', 'coordinates': [-87.77406269, 41.86722455]}"
6934,9615,38.2,1.7,"{'type': 'Point', 'coordinates': [-87.773068, 41.867243]}"
6935,9616,110.8,5.8,"{'type': 'Point', 'coordinates': [-87.772963, 41.865551]}"
6936,9617,244.1,261.7,"{'type': 'Point', 'coordinates': [-87.774045, 41.865629]}"
6937,9618,1.6,47.6,"{'type': 'Point', 'coordinates': [-87.774112, 41.867458]}"
6938,9619,7.1,68.8,"{'type': 'Point', 'coordinates': [-87.77414589, 41.86916521]}"
6939,9620,80.6,463.8,"{'type': 'Point', 'coordinates': [-87.774232, 41.870322]}"
6940,9621,8.7,52.3,"{'type': 'Point', 'coordinates': [-87.77426868, 41.87268448]}"
6941,9622,10.2,13.4,"{'type': 'Point', 'coordinates': [-87.77436861, 41.87460355]}"
6942,9623,23.0,102.8,"{'type': 'Point', 'coordinates': [-87.774436, 41.876529]}"
6943,9624,17.2,21.8,"{'type': 'Point', 'coordinates': [-87.774465, 41.87778]}"
6944,9625,132.8,474.7,"{'type': 'Point', 'coordinates': [-87.77457711, 41.88034718]}"
6945,9626,22.1,93.2,"{'type': 'Point', 'coordinates': [-87.77456775, 41.88219676]}"
6946,9627,16.1,29.3,"{'type': 'Point', 'coordinates': [-87.77467462, 41.88407586]}"
6947,9628,21.0,52.8,"{'type': 'Point', 'coordinates': [-87.77475289, 41.88567802]}"
6948,9629,270.1,517.0,"{'type': 'Point', 'coordinates': [-87.77478, 41.88698]}"
6949,9630,78.1,204.8,"{'type': 'Point', 'coordinates': [-87.77482935, 41.88817173]}"
6950,9632,56.8,70.3,"{'type': 'Point', 'coordinates': [-87.774958, 41.891786]}"
6951,9633,57.2,36.0,"{'type': 'Point', 'coordinates': [-87.77499463, 41.89289401]}"
6952,9634,223.1,222.4,"{'type': 'Point', 'coordinates': [-87.77504343, 41.89493594]}"
6953,9635,53.9,29.6,"{'type': 'Point', 'coordinates': [-87.77511856, 41.89664812]}"
6954,9636,54.1,27.9,"{'type': 'Point', 'coordinates': [-87.77517594, 41.89850513]}"
6955,9637,39.9,15.9,"{'type': 'Point', 'coordinates': [-87.77523138, 41.90027047]}"
6956,9638,220.3,105.5,"{'type': 'Point', 'coordinates': [-87.7752696, 41.90189912]}"
6957,9639,41.3,13.4,"{'type': 'Point', 'coordinates': [-87.77535033, 41.90394159]}"
6958,9640,66.1,17.4,"{'type': 'Point', 'coordinates': [-87.77533052, 41.90568169]}"
6959,9641,41.9,7.3,"{'type': 'Point', 'coordinates': [-87.77547254, 41.90755661]}"
6960,9642,399.7,123.9,"{'type': 'Point', 'coordinates': [-87.77551061, 41.90910669]}"
6961,9643,74.3,57.2,"{'type': 'Point', 'coordinates': [-87.775213, 41.910989]}"
6962,9644,84.0,38.8,"{'type': 'Point', 'coordinates': [-87.775272, 41.912807]}"
6963,9645,34.5,25.0,"{'type': 'Point', 'coordinates': [-87.7753051, 41.91416854]}"
6964,9646,48.5,20.0,"{'type': 'Point', 'coordinates': [-87.775438, 41.917813]}"
6965,9647,79.9,106.4,"{'type': 'Point', 'coordinates': [-87.77552026, 41.92076102]}"
6966,9648,16.1,25.4,"{'type': 'Point', 'coordinates': [-87.77558, 41.921916]}"
6967,9649,103.6,102.9,"{'type': 'Point', 'coordinates': [-87.77560955, 41.92368974]}"
6968,9650,14.3,26.7,"{'type': 'Point', 'coordinates': [-87.775704, 41.925565]}"
6969,9651,20.2,30.0,"{'type': 'Point', 'coordinates': [-87.775765, 41.92739]}"
6970,9652,17.4,24.0,"{'type': 'Point', 'coordinates': [-87.77581412, 41.92924842]}"
6971,9653,108.7,106.0,"{'type': 'Point', 'coordinates': [-87.77583592, 41.93108677]}"
6972,9654,26.6,25.3,"{'type': 'Point', 'coordinates': [-87.775949, 41.932871]}"
6973,9656,87.1,15.6,"{'type': 'Point', 'coordinates': [-87.776073, 41.936519]}"
6974,9657,109.8,133.3,"{'type': 'Point', 'coordinates': [-87.776134, 41.938614]}"
6975,9658,6.2,9.9,"{'type': 'Point', 'coordinates': [-87.776206, 41.940176]}"
6976,9659,99.4,46.4,"{'type': 'Point', 'coordinates': [-87.776277, 41.942012]}"
6977,9660,7.5,15.4,"{'type': 'Point', 'coordinates': [-87.776348, 41.943845]}"
6978,9661,112.5,89.2,"{'type': 'Point', 'coordinates': [-87.776419, 41.945684]}"
6979,9662,7.8,17.8,"{'type': 'Point', 'coordinates': [-87.776489, 41.947504]}"
6980,9663,19.4,29.3,"{'type': 'Point', 'coordinates': [-87.776559, 41.949324]}"
6981,9664,9.8,9.9,"{'type': 'Point', 'coordinates': [-87.776629, 41.951122]}"
6982,9665,152.2,70.3,"{'type': 'Point', 'coordinates': [-87.77667787, 41.95293517]}"
6983,9666,8.6,21.7,"{'type': 'Point', 'coordinates': [-87.776761, 41.954778]}"
6984,9667,25.5,28.4,"{'type': 'Point', 'coordinates': [-87.776822, 41.956603]}"
6985,9668,9.0,8.0,"{'type': 'Point', 'coordinates': [-87.776883, 41.95843]}"
6986,9669,139.3,59.9,"{'type': 'Point', 'coordinates': [-87.776944, 41.96026]}"
6987,9670,15.4,13.7,"{'type': 'Point', 'coordinates': [-87.777005, 41.962075]}"
6988,9671,6.3,13.3,"{'type': 'Point', 'coordinates': [-87.777066, 41.963893]}"
6989,9672,8.4,15.7,"{'type': 'Point', 'coordinates': [-87.7770849, 41.96482823]}"
6990,9673,7.1,12.8,"{'type': 'Point', 'coordinates': [-87.7771149, 41.96574123]}"
6991,9674,57.9,12.4,"{'type': 'Point', 'coordinates': [-87.7771733, 41.96754174]}"
6992,9675,30.0,78.2,"{'type': 'Point', 'coordinates': [-87.77692805, 41.96758666]}"
6993,9676,7.1,24.5,"{'type': 'Point', 'coordinates': [-87.774917, 41.967637]}"
6994,9677,17.2,38.9,"{'type': 'Point', 'coordinates': [-87.772883, 41.967668]}"
6995,9678,12.1,19.4,"{'type': 'Point', 'coordinates': [-87.77008335, 41.96769134]}"
6996,9679,52.5,32.9,"{'type': 'Point', 'coordinates': [-87.76762706, 41.96771202]}"
6997,9680,11.8,14.9,"{'type': 'Point', 'coordinates': [-87.76511557, 41.96774357]}"
6998,9681,22.3,3.5,"{'type': 'Point', 'coordinates': [-87.7626643, 41.96759747]}"
6999,9684,7.3,30.7,"{'type': 'Point', 'coordinates': [-87.76246, 41.967717]}"
7000,9685,12.0,18.2,"{'type': 'Point', 'coordinates': [-87.76492204, 41.96787601]}"
7001,9686,47.6,129.7,"{'type': 'Point', 'coordinates': [-87.76732129, 41.96785479]}"
7002,9687,22.6,15.0,"{'type': 'Point', 'coordinates': [-87.770069, 41.967801]}"
7003,9688,42.1,20.6,"{'type': 'Point', 'coordinates': [-87.772711, 41.967761]}"
7004,9689,34.7,9.5,"{'type': 'Point', 'coordinates': [-87.7747212, 41.96774524]}"
7005,9690,7.8,7.6,"{'type': 'Point', 'coordinates': [-87.77872102, 41.96858643]}"
7006,9691,13.1,4.7,"{'type': 'Point', 'coordinates': [-87.78062115, 41.96855143]}"
7007,9692,8.4,2.4,"{'type': 'Point', 'coordinates': [-87.78306761, 41.96853247]}"
7008,9693,7.7,1.9,"{'type': 'Point', 'coordinates': [-87.78544981, 41.96849308]}"
7009,9694,42.4,37.4,"{'type': 'Point', 'coordinates': [-87.78781359, 41.96847297]}"
7010,9695,4.4,2.9,"{'type': 'Point', 'coordinates': [-87.787896, 41.970127]}"
7011,9697,2.8,0.2,"{'type': 'Point', 'coordinates': [-87.787826, 41.973749]}"
7012,9698,15.2,1.5,"{'type': 'Point', 'coordinates': [-87.78779559, 41.97556813]}"
7013,9700,0.7,0.1,"{'type': 'Point', 'coordinates': [-87.78776172, 41.97739122]}"
7014,9701,7.3,0.8,"{'type': 'Point', 'coordinates': [-87.78772953, 41.97918471]}"
7015,9702,4.5,1.0,"{'type': 'Point', 'coordinates': [-87.78769164, 41.98100361]}"
7016,9703,148.4,2.6,"{'type': 'Point', 'coordinates': [-87.78762514, 41.98280027]}"
7017,9704,27.4,2.1,"{'type': 'Point', 'coordinates': [-87.78762968, 41.98477419]}"
7018,9706,4.4,0.3,"{'type': 'Point', 'coordinates': [-87.78756002, 41.98833618]}"
7019,9707,5.0,0.6,"{'type': 'Point', 'coordinates': [-87.78752712, 41.99003026]}"
7020,9708,9.0,0.3,"{'type': 'Point', 'coordinates': [-87.78750139, 41.99126336]}"
7021,9709,11.6,0.1,"{'type': 'Point', 'coordinates': [-87.78746223, 41.99349632]}"
7022,9710,17.4,0.8,"{'type': 'Point', 'coordinates': [-87.78743096, 41.99514985]}"
7023,9711,16.2,0.8,"{'type': 'Point', 'coordinates': [-87.78741989, 41.99650062]}"
7024,9712,35.8,84.6,"{'type': 'Point', 'coordinates': [-87.83629593, 41.96650203]}"
7025,9713,3.2,3.8,"{'type': 'Point', 'coordinates': [-87.83335527, 41.96654199]}"
7026,9714,7.4,5.7,"{'type': 'Point', 'coordinates': [-87.83147139, 41.96657549]}"
7027,9715,0.5,0.6,"{'type': 'Point', 'coordinates': [-87.82882448, 41.96664629]}"
7028,9716,13.7,28.8,"{'type': 'Point', 'coordinates': [-87.82637998, 41.96666995]}"
7029,9717,0.3,1.4,"{'type': 'Point', 'coordinates': [-87.8232263, 41.9667403]}"
7030,9718,7.9,10.7,"{'type': 'Point', 'coordinates': [-87.8194, 41.966898]}"
7031,9719,10.1,11.7,"{'type': 'Point', 'coordinates': [-87.81651896, 41.96692717]}"
7032,9720,13.7,21.7,"{'type': 'Point', 'coordinates': [-87.814502, 41.966997]}"
7033,9721,10.4,11.5,"{'type': 'Point', 'coordinates': [-87.81220527, 41.96708191]}"
7034,9722,7.3,7.9,"{'type': 'Point', 'coordinates': [-87.809603, 41.967098]}"
7035,9723,106.6,130.3,"{'type': 'Point', 'coordinates': [-87.80698451, 41.96811163]}"
7036,9724,3.7,19.7,"{'type': 'Point', 'coordinates': [-87.80489248, 41.96820274]}"
7037,9725,2.7,12.4,"{'type': 'Point', 'coordinates': [-87.80263695, 41.96819705]}"
7038,9726,2.3,9.1,"{'type': 'Point', 'coordinates': [-87.80022784, 41.9682304]}"
7039,9727,4.8,17.9,"{'type': 'Point', 'coordinates': [-87.79782743, 41.96828371]}"
7040,9728,1.4,5.1,"{'type': 'Point', 'coordinates': [-87.79506968, 41.96831803]}"
7041,9729,4.0,9.1,"{'type': 'Point', 'coordinates': [-87.79275821, 41.96831347]}"
7042,9730,5.8,4.3,"{'type': 'Point', 'coordinates': [-87.79029458, 41.96828536]}"
7043,9731,22.5,29.7,"{'type': 'Point', 'coordinates': [-87.77699116, 41.96772483]}"
7044,9732,4.9,5.7,"{'type': 'Point', 'coordinates': [-87.79025431, 41.96844151]}"
7045,9733,12.7,6.3,"{'type': 'Point', 'coordinates': [-87.79268931, 41.96844451]}"
7046,9734,8.2,1.8,"{'type': 'Point', 'coordinates': [-87.79510431, 41.96842651]}"
7047,9735,12.4,7.3,"{'type': 'Point', 'coordinates': [-87.79760062, 41.96837696]}"
7048,9736,10.9,5.0,"{'type': 'Point', 'coordinates': [-87.8000385, 41.96838328]}"
7049,9737,15.4,3.3,"{'type': 'Point', 'coordinates': [-87.80231848, 41.96831632]}"
7050,9738,20.3,4.8,"{'type': 'Point', 'coordinates': [-87.80474535, 41.96830315]}"
7051,9740,128.3,205.5,"{'type': 'Point', 'coordinates': [-87.80730554, 41.96749737]}"
7052,9741,9.7,4.9,"{'type': 'Point', 'coordinates': [-87.80951051, 41.96726755]}"
7053,9742,10.5,12.5,"{'type': 'Point', 'coordinates': [-87.81194994, 41.9672508]}"
7054,9743,22.6,17.5,"{'type': 'Point', 'coordinates': [-87.81436967, 41.96718278]}"
7055,9744,11.0,8.6,"{'type': 'Point', 'coordinates': [-87.81685102, 41.96707738]}"
7056,9745,14.3,11.3,"{'type': 'Point', 'coordinates': [-87.81922355, 41.96703358]}"
7057,9746,21.4,14.1,"{'type': 'Point', 'coordinates': [-87.82259808, 41.96702744]}"
7058,9747,16.9,8.1,"{'type': 'Point', 'coordinates': [-87.82659778, 41.96693063]}"
7059,9748,1.6,0.0,"{'type': 'Point', 'coordinates': [-87.82868795, 41.96685177]}"
7060,9749,4.0,10.3,"{'type': 'Point', 'coordinates': [-87.83101847, 41.96676517]}"
7061,9750,5.0,3.3,"{'type': 'Point', 'coordinates': [-87.83321263, 41.96677398]}"
7062,9751,75.1,33.7,"{'type': 'Point', 'coordinates': [-87.83643297, 41.96669985]}"
7063,9752,51.7,52.2,"{'type': 'Point', 'coordinates': [-87.76747841, 41.97556751]}"
7064,9753,35.0,67.2,"{'type': 'Point', 'coordinates': [-87.76826991, 41.97644309]}"
7065,9754,17.8,15.4,"{'type': 'Point', 'coordinates': [-87.77048818, 41.97884256]}"
7066,9755,38.1,21.6,"{'type': 'Point', 'coordinates': [-87.77314622, 41.98178672]}"
7067,9756,23.1,16.5,"{'type': 'Point', 'coordinates': [-87.77449965, 41.98326923]}"
7068,9757,35.2,4.0,"{'type': 'Point', 'coordinates': [-87.77668573, 41.98569599]}"
7069,9758,48.4,14.8,"{'type': 'Point', 'coordinates': [-87.77784614, 41.98692474]}"
7070,9759,29.3,4.6,"{'type': 'Point', 'coordinates': [-87.77945601, 41.98866163]}"
7071,9760,55.6,2.7,"{'type': 'Point', 'coordinates': [-87.7807643, 41.99007595]}"
7072,9762,29.3,0.3,"{'type': 'Point', 'coordinates': [-87.78502, 41.994485]}"
7073,9763,33.5,1.1,"{'type': 'Point', 'coordinates': [-87.786273, 41.995805]}"
7074,9764,10.6,2.1,"{'type': 'Point', 'coordinates': [-87.787373, 41.996983]}"
7075,9765,9.6,3.5,"{'type': 'Point', 'coordinates': [-87.78850236, 41.99740527]}"
7076,9766,4.7,1.3,"{'type': 'Point', 'coordinates': [-87.79079696, 41.99745188]}"
7077,9767,7.9,2.7,"{'type': 'Point', 'coordinates': [-87.79377676, 41.99736681]}"
